Date,Value,f,f5,s2f
15/6/10,3048600,-6000,9020,337.9822616
14/6/10,3054600,9800,7990,382.3028786
13/6/10,3044800,19000,5260,578.8593156
12/6/10,3025800,-3350,10300,293.7669903
11/6/10,3029150,6850,7850,385.8789809
10/6/10,3022300,19200,5670,533.0335097
9/6/10,3003100,-2450,9740,308.3264887
8/6/10,3005550,8100,8110,370.5980271
7/6/10,2997450,17000,5780,518.5899654
6/6/10,2980450,-1300,9510,313.4016824
5/6/10,2981750,7550,7370,404.5793758
4/6/10,2974200,16200,5540,536.8592058
3/6/10,2958000,-2600,9240,320.1298701
2/6/10,2960600,7850,6950,425.9856115
1/6/10,2952750,17200,5230,564.5793499
31/5/10,2935550,-3900,9510,308.6803365
30/5/10,2939450,7600,7660,383.7402089
29/5/10,2931850,18800,9060,323.6037528
28/5/10,2913050,-1400,9140,318.714442
27/5/10,2914450,24200,12830,227.1590023
26/5/10,2890250,-3500,8130,355.504305
25/5/10,2893750,26050,10310,280.6741028
24/5/10,2867700,-4700,9070,316.1742007
23/5/10,2872400,9500,10240,280.5078125
22/5/10,2862900,18000,9090,314.950495
21/5/10,2844900,2350,9650,294.8082902
20/5/10,2842550,20300,9370,303.3671291
19/5/10,2822250,-1900,9090,310.4785479
18/5/10,2824150,8100,8420,335.4097387
17/5/10,2816050,16600,5320,529.3327068
16/5/10,2799450,-1000,6760,414.1198225
15/5/10,2800450,4800,7780,359.9550129
14/5/10,2795650,5300,4320,647.1412037
13/5/10,2790350,13200,5730,486.9720768
12/5/10,2777150,-700,8200,338.6768293
11/5/10,2777850,6050,6230,445.882825
10/5/10,2771800,17150,5010,553.253493
9/5/10,2754650,-4550,6630,415.4826546
8/5/10,2759200,7100,7910,348.8242731
7/5/10,2752100,7400,4810,572.1621622
6/5/10,2744700,12450,7180,382.270195
5/5/10,2732250,1650,8490,321.819788
4/5/10,2730600,7300,7180,380.3064067
3/5/10,2723300,13650,9020,301.9179601
2/5/10,2709650,850,7690,352.3602081
1/5/10,2708800,21650,7760,349.0721649
30/4/10,2687150,-5000,9000,298.5722222
29/4/10,2692150,7650,8200,328.3109756
28/4/10,2684500,19850,5570,481.956912
27/4/10,2664650,-3150,9960,267.5351406
26/4/10,2667800,8500,8430,316.4650059
25/4/10,2659300,16950,5930,448.4485666
24/4/10,2642350,0,9520,277.5577731
23/4/10,2642350,7350,8130,325.0123001
22/4/10,2635000,14800,8960,294.0848214
21/4/10,2620200,1550,9000,291.1333333
20/4/10,2618650,21100,11980,218.5851419
19/4/10,2597550,200,9390,276.629393
18/4/10,2597350,22250,13220,196.4712557
17/4/10,2575100,1850,8980,286.7594655
16/4/10,2573250,20700,13380,192.3206278
15/4/10,2552550,-100,8550,298.5438596
14/4/10,2552650,22200,13070,195.3060444
13/4/10,2530450,-1900,7860,321.9402036
12/4/10,2532350,24450,13430,188.5591958
11/4/10,2507900,-5350,8230,304.72661
10/4/10,2513250,27750,10380,242.1242775
9/4/10,2485500,-3800,8930,278.331467
8/4/10,2489300,8850,10440,238.4386973
7/4/10,2480450,17200,8890,279.015748
6/4/10,2463250,2200,8760,281.1929224
5/4/10,2461050,20000,8650,284.5144509
4/4/10,2441050,-4450,8870,275.2029312
3/4/10,2445500,8300,7910,309.1656131
2/4/10,2437200,18300,9400,259.2765957
1/4/10,2418900,-2600,8760,276.130137
31/3/10,2421500,27450,9210,262.9207383
30/3/10,2394050,-7650,9510,251.7402734
29/3/10,2401700,10550,9930,241.8630413
28/3/10,2391150,19800,8960,266.8694196
27/3/10,2371350,-500,9660,245.4813665
26/3/10,2371850,22600,9410,252.0563231
25/3/10,2349250,-4150,8850,265.4519774
24/3/10,2353400,9300,9340,251.9700214
23/3/10,2344100,17000,8880,263.9752252
22/3/10,2327100,1950,9230,252.1235103
21/3/10,2325150,20300,9300,250.016129
20/3/10,2304850,-2400,8890,259.2632171
19/3/10,2307250,9650,8400,274.672619
18/3/10,2297600,14950,5570,412.4955117
17/3/10,2282650,-500,9370,243.6125934
16/3/10,2283150,6150,6720,339.7544643
15/3/10,2277000,16600,4980,457.2289157
14/3/10,2260400,-3600,6660,339.3993994
13/3/10,2264000,6250,7750,292.1290323
12/3/10,2257750,7900,4750,475.3157895
11/3/10,2249850,11600,6960,323.2543103
10/3/10,2238250,1600,8310,269.3441637
9/3/10,2236650,7450,6970,320.8967001
8/3/10,2229200,13000,8880,251.036036
7/3/10,2216200,1200,7890,280.887199
6/3/10,2215000,21150,8150,271.7791411
5/3/10,2193850,-3350,8900,246.5
4/3/10,2197200,8750,8610,255.1916376
3/3/10,2188450,16750,8860,247.003386
2/3/10,2171700,-250,8870,244.8365276
1/3/10,2171950,22400,8740,248.506865
28/2/10,2149550,-3300,8880,242.0664414
27/2/10,2152850,8100,8870,242.7113867
26/2/10,2144750,17450,8960,239.3694196
25/2/10,2127300,-300,8430,252.3487544
24/2/10,2127600,22850,12420,171.3043478
23/2/10,2104750,-5950,8380,251.1634845
22/2/10,2110700,28050,13470,156.6963623
21/2/10,2082650,-2750,8230,253.0558931
20/2/10,2085400,25150,14540,143.4250344
19/2/10,2060250,-3350,7890,261.121673
18/2/10,2063600,25600,10760,191.7843866
17/2/10,2038000,-5200,8910,228.7317621
16/2/10,2043200,11600,10000,204.32
15/2/10,2031600,15900,8890,228.5264342
14/2/10,2015700,2100,10220,197.2309198
13/2/10,2013600,20050,12040,167.2425249
12/2/10,1993550,1450,8370,238.1780167
11/2/10,1992100,20700,12880,154.6661491
10/2/10,1971400,-2450,7620,258.7139108
9/2/10,1973850,24650,9440,209.0942797
8/2/10,1949200,-6250,8890,219.2575928
7/2/10,1955450,10550,13830,141.3919017
6/2/10,1944900,17950,7290,266.7901235
5/2/10,1926950,22250,10850,177.5990783
4/2/10,1904700,-8050,12490,152.4979984
3/2/10,1912750,11550,9000,212.5277778
2/2/10,1901200,18750,8910,213.3782267
1/2/10,1882450,500,10010,188.0569431
31/1/10,1881950,21800,12620,149.1244057
30/1/10,1860150,-2550,7680,242.2070313
29/1/10,1862700,24600,9310,200.075188
28/1/10,1838100,-5950,8840,207.9298643
27/1/10,1844050,8650,9250,199.3567568
26/1/10,1835400,19450,8850,207.3898305
25/1/10,1815950,-500,9000,201.7722222
24/1/10,1816450,22600,8780,206.8849658
23/1/10,1793850,-5200,8850,202.6949153
22/1/10,1799050,7550,8270,217.5392987
21/1/10,1791500,19800,5150,347.8640777
20/1/10,1771700,-3400,7380,240.0677507
19/1/10,1775100,7000,8360,212.3325359
18/1/10,1768100,5950,4440,398.2207207
17/1/10,1762150,12450,6460,272.7786378
16/1/10,1749700,200,8100,216.0123457
15/1/10,1749500,6700,6810,256.9016153
14/1/10,1742800,15200,5900,295.3898305
13/1/10,1727600,-500,8810,196.0953462
12/1/10,1728100,7900,7720,223.8471503
11/1/10,1720200,14750,8870,193.934611
10/1/10,1705450,1250,8170,208.74541
9/1/10,1704200,20950,8090,210.6551298
8/1/10,1683250,-4000,8850,190.1977401
7/1/10,1687250,7500,8060,209.3362283
6/1/10,1679750,18550,8830,190.2321631
5/1/10,1661200,-2700,8650,192.0462428
4/1/10,1663900,24800,8780,189.5102506
3/1/10,1639100,-4900,6370,257.3155416
2/1/10,1644000,8150,10010,164.2357642
1/1/10,1635850,6500,4640,352.5538793
31/12/09,1629350,15500,7180,226.9289694
30/12/09,1613850,-2050,8950,180.3184358
29/12/09,1615900,7800,7270,222.2696011
28/12/09,1608100,17000,5860,274.4197952
27/12/09,1591100,-1900,9370,169.8078975
26/12/09,1593000,8450,7870,202.4142313
25/12/09,1584550,15500,5910,268.1133672
24/12/09,1569050,300,9200,170.548913
23/12/09,1568750,7200,7810,200.8642766
22/12/09,1561550,14550,8810,177.2474461
21/12/09,1547000,1500,8270,187.0616687
20/12/09,1545500,20500,11760,131.420068
19/12/09,1525000,-2400,8160,186.8872549
18/12/09,1527400,24650,9470,161.2882788
17/12/09,1502750,-3450,6560,229.0777439
16/12/09,1506200,8050,9330,161.4362272
15/12/09,1498150,5950,4350,344.4022989
14/12/09,1492200,11450,6080,245.4276316
13/12/09,1480750,-250,5480,270.209854
12/12/09,1481000,5200,6690,221.3751868
11/12/09,1475800,5050,4280,344.8130841
10/12/09,1470750,12000,5270,279.0796964
9/12/09,1458750,-600,5420,269.1420664
8/12/09,1459350,4700,6810,214.2951542
7/12/09,1454650,5950,4000,363.6625
6/12/09,1448700,12000,4640,312.2198276
5/12/09,1436700,-2050,4190,342.8878282
4/12/09,1438750,2600,3850,373.7012987
3/12/09,1436150,2450,2430,591.0082305
2/12/09,1433700,4250,3500,409.6285714
1/12/09,1429450,4900,4350,328.6091954
30/11/09,1424550,3300,3810,373.8976378
29/11/09,1421250,6850,3740,380.013369
28/11/09,1414400,-250,3510,402.962963
27/11/09,1414650,3900,3630,389.7107438
26/11/09,1410750,3750,4400,320.625
25/11/09,1407000,3900,4180,336.6028708
24/11/09,1403100,10700,4360,321.8119266
23/11/09,1392400,-1350,4610,302.0390456
22/11/09,1393750,4800,4600,302.9891304
21/11/09,1388950,5000,4430,313.5327314
20/11/09,1383950,3850,4280,323.3528037
19/11/09,1380100,9850,4110,335.7907543
18/11/09,1370250,-2100,4020,340.858209
17/11/09,1372350,3950,4250,322.9058824
16/11/09,1368400,4550,4400,311
15/11/09,1363850,5000,4490,303.752784
14/11/09,1358850,10600,4400,308.8295455
13/11/09,1348250,-1650,4190,321.778043
12/11/09,1349900,3500,3880,347.9123711
11/11/09,1346400,3500,2470,545.1012146
10/11/09,1342900,3450,3450,389.2463768
9/11/09,1339450,3550,4030,332.369727
8/11/09,1335900,3250,3510,380.5982906
7/11/09,1332650,6400,3310,402.6132931
6/11/09,1326250,900,3240,409.3364198
5/11/09,1325350,2450,3210,412.8816199
4/11/09,1322900,3200,2500,529.16
3/11/09,1319700,3100,2650,498
2/11/09,1316600,2850,2460,535.203252
1/11/09,1313750,1650,3100,423.7903226
31/10/09,1312100,1500,2260,580.5752212
30/10/09,1310600,6400,2190,598.4474886
29/10/09,1304200,-1100,2500,521.68
28/10/09,1305300,2500,2860,456.3986014
27/10/09,1302800,3200,2230,584.2152466
26/10/09,1299600,3300,3180,408.6792453
25/10/09,1296300,3250,4160,311.6105769
24/10/09,1293050,3650,3660,353.2923497
23/10/09,1289400,7400,3860,334.0414508
22/10/09,1282000,700,4040,317.3267327
21/10/09,1281300,4300,4420,289.8868778
20/10/09,1277000,4150,4510,283.1485588
19/10/09,1272850,5550,4430,287.3250564
18/10/09,1267300,7850,4120,307.5970874
17/10/09,1259450,300,3940,319.6573604
16/10/09,1259150,2750,3680,342.1603261
15/10/09,1256400,3250,2670,470.5617978
14/10/09,1253150,4250,3120,401.650641
13/10/09,1248900,2800,3850,324.3896104
12/10/09,1246100,2550,3330,374.2042042
11/10/09,1243550,6400,3250,382.6307692
10/10/09,1237150,650,3470,356.5273775
9/10/09,1236500,3850,3660,337.8415301
8/10/09,1232650,3900,2890,426.5224913
7/10/09,1228750,3500,3170,387.6182965
6/10/09,1225250,2550,3910,313.3631714
5/10/09,1222700,2050,2810,435.1245552
4/10/09,1220650,7550,2690,453.7732342
3/10/09,1213100,-1600,2930,414.0273038
2/10/09,1214700,2900,3370,360.4451039
1/10/09,1211800,3750,2730,443.8827839
30/9/09,1208050,4250,5060,238.7450593
29/9/09,1203800,4350,4180,287.9904306
28/9/09,1199450,10050,4320,277.650463
27/9/09,1189400,-1500,4410,269.7052154
26/9/09,1190900,4450,4540,262.3127753
25/9/09,1186450,4700,3350,354.1641791
24/9/09,1181750,5000,3920,301.4668367
23/9/09,1176750,4100,3960,297.1590909
22/9/09,1172650,1350,3170,369.9211356
21/9/09,1171300,4650,2960,395.7094595
20/9/09,1166650,750,2850,409.3508772
19/9/09,1165900,3950,3390,343.9233038
18/9/09,1161950,3550,3290,353.1762918
17/9/09,1158400,4050,4410,262.675737
16/9/09,1154350,4150,3490,330.7593123
15/9/09,1150200,6350,3590,320.3899721
14/9/09,1143850,-650,3480,328.6925287
13/9/09,1144500,4050,3360,340.625
12/9/09,1140450,3500,2770,411.7148014
11/9/09,1136950,3550,3510,323.9173789
10/9/09,1133400,3400,3910,289.8721228
9/9/09,1130000,3050,3240,348.7654321
8/9/09,1126950,6050,3310,340.4682779
7/9/09,1120900,150,3350,334.5970149
6/9/09,1120750,3900,3450,324.8550725
5/9/09,1116850,3600,2870,389.1463415
4/9/09,1113250,3550,4500,247.3888889
3/9/09,1109700,3150,3340,332.245509
2/9/09,1106550,8300,3410,324.5014663
1/9/09,1098250,-1900,3640,301.717033
31/8/09,1100150,3950,3910,281.3682864
30/8/09,1096200,4700,3080,355.9090909
29/8/09,1091500,4500,4100,266.2195122
28/8/09,1087000,4150,4220,257.5829384
27/8/09,1082850,3200,3090,350.4368932
26/8/09,1079650,4550,2740,394.0328467
25/8/09,1075100,-950,1990,540.2512563
24/8/09,1076050,2750,1470,732.0068027
23/8/09,1073300,400,640,1677.03125
22/8/09,1072900,600,990,1083.737374
21/8/09,1072300,400,680,1576.911765
20/8/09,1071900,800,750,1429.2
19/8/09,1071100,1200,720,1487.638889
18/8/09,1069900,750,810,1320.864198
17/8/09,1069150,450,900,1187.944444
16/8/09,1068700,850,1000,1068.7
15/8/09,1067850,1250,1500,711.9
14/8/09,1066600,1700,3240,329.1975309
13/8/09,1064900,3250,2730,390.0732601
12/8/09,1061650,9150,3150,337.031746
11/8/09,1052500,-1700,3630,289.9449036
10/8/09,1054200,3350,3960,266.2121212
9/8/09,1050850,4100,2950,356.220339
8/8/09,1046750,4900,4960,211.0383065
7/8/09,1041850,4100,4320,241.1689815
6/8/09,1037750,8350,4410,235.3174603
5/8/09,1029400,150,4010,256.7082294
4/8/09,1029250,4550,3340,308.1586826
3/8/09,1024700,2900,1970,520.1522843
2/8/09,1021800,750,2170,470.875576
1/8/09,1021050,1500,1380,739.8913043
31/7/09,1019550,1150,940,1084.62766
30/7/09,1018400,600,1110,917.4774775
29/7/09,1017800,700,1250,814.24
28/7/09,1017100,1600,1660,612.7108434
27/7/09,1015500,2200,2200,461.5909091
26/7/09,1013300,3200,2060,491.8932039
25/7/09,1010100,3300,2490,405.6626506
24/7/09,1006800,0,2710,371.5129151
23/7/09,1006800,3750,2760,364.7826087
22/7/09,1003050,3300,2840,353.1866197
21/7/09,999750,3450,3590,278.4818942
20/7/09,996300,3700,3360,296.5178571
19/7/09,992600,3750,3240,306.3580247
18/7/09,988850,2600,2690,367.6022305
17/7/09,986250,2700,2640,373.5795455
16/7/09,983550,700,2350,418.5319149
15/7/09,982850,3450,2550,385.4313725
14/7/09,979400,2300,2770,353.5740072
13/7/09,977100,3600,4480,218.1026786
12/7/09,973500,3800,3540,275
11/7/09,969700,9250,3900,248.6410256
10/7/09,960450,-1250,3990,240.7142857
9/7/09,961700,4100,4020,239.2288557
8/7/09,957600,4050,2800,342
7/7/09,953550,3950,4710,202.4522293
6/7/09,949600,3150,3940,241.0152284
5/7/09,946450,8300,4020,235.4353234
4/7/09,938150,250,4060,231.0714286
3/7/09,937900,4450,4150,226
2/7/09,933450,4150,4460,209.293722
1/7/09,929300,3600,4140,224.468599
30/6/09,925700,9850,4010,230.8478803
29/6/09,915850,-1350,3690,248.197832
28/6/09,917200,3800,3820,240.104712
27/6/09,913400,2550,2740,333.3576642
26/6/09,910850,4250,4930,184.7565923
25/6/09,906600,4450,3840,236.09375
24/6/09,902150,9600,4090,220.5745721
23/6/09,892550,-1650,4040,220.9282178
22/6/09,894200,3800,3900,229.2820513
21/6/09,890400,4000,2820,315.7446809
20/6/09,886400,3750,4870,182.0123203
19/6/09,882650,4200,4070,216.8673219
18/6/09,878450,8600,4040,217.4381188
17/6/09,869850,-200,4020,216.380597
16/6/09,870050,3850,4000,217.5125
15/6/09,866200,3650,2980,290.6711409
14/6/09,862550,4100,4510,191.2527716
13/6/09,858450,3500,3900,220.1153846
12/6/09,854950,7450,4100,208.5243902
11/6/09,847500,800,4110,206.2043796
10/6/09,846700,4650,4350,194.6436782
9/6/09,842050,4150,3580,235.2094972
8/6/09,837900,4700,3460,242.1676301
7/6/09,833200,3600,3400,245.0588235
6/6/09,829600,200,2510,330.5179283
5/6/09,829400,4350,1960,423.1632653
4/6/09,825050,-300,2220,371.6441441
3/6/09,825350,1950,3070,268.8436482
2/6/09,823400,4900,4440,185.4504505
1/6/09,818500,4450,4170,196.2829736
31/5/09,814050,11200,4810,169.2411642
30/5/09,802850,-1650,4900,163.8469388
29/5/09,804500,5150,6810,118.1350954
28/5/09,799350,5350,4050,197.3703704
27/5/09,794000,14000,5510,144.1016334
26/5/09,780000,-2600,5600,139.2857143
25/5/09,782600,5650,5490,142.5500911
24/5/09,776950,5600,2760,281.5036232
23/5/09,771350,4800,5140,150.0680934
22/5/09,766550,350,3870,198.0749354
21/5/09,766200,9300,3790,202.1635884
20/5/09,756900,-700,3830,197.6240209
19/5/09,757600,5200,6400,118.375
18/5/09,752400,5000,4390,171.3895216
17/5/09,747400,13200,5670,131.8165785
16/5/09,734200,-750,8190,89.64590965
15/5/09,734950,5700,6390,115.0156495
14/5/09,729250,17800,4900,148.8265306
13/5/09,711450,-4000,6320,112.5712025
12/5/09,715450,5750,6370,112.3155416
11/5/09,709700,6350,4460,159.1255605
10/5/09,703350,5950,5140,136.8385214
9/5/09,697400,8250,5210,133.8579655
8/5/09,689150,-600,7410,93.00269906
7/5/09,689750,6100,5330,129.4090056
6/5/09,683650,17350,5000,136.73
5/5/09,666300,-4450,6340,105.0946372
4/5/09,670750,6600,8010,83.73907615
3/5/09,664150,6100,4020,165.2114428
2/5/09,658050,14450,6140,107.1742671
1/5/09,643600,-2600,6140,104.8208469
30/4/09,646200,6150,7330,88.15825375
29/4/09,640050,6600,4430,144.4808126
28/4/09,633450,12050,6000,105.575
27/4/09,621400,-50,5860,106.0409556
26/4/09,621450,5250,6910,89.93487699
25/4/09,616200,5450,4480,137.5446429
24/4/09,610750,11850,5290,115.4536862
23/4/09,598900,-100,5450,109.8899083
22/4/09,599000,4000,6800,88.08823529
21/4/09,595000,6050,4390,135.5353075
20/4/09,588950,12200,5600,105.1696429
19/4/09,576750,-200,8070,71.46840149
18/4/09,576950,5950,5960,96.80369128
17/4/09,571000,16350,4750,120.2105263
16/4/09,554650,-4500,5910,93.84940778
15/4/09,559150,6150,7700,72.61688312
14/4/09,553000,5600,3870,142.8940568
13/4/09,547400,14900,5920,92.46621622
12/4/09,532500,-2800,5910,90.10152284
11/4/09,535300,5750,7410,72.24021592
10/4/09,529550,6100,3830,138.2637076
9/4/09,523450,13100,5430,96.39963168
8/4/09,510350,-3000,5270,96.84060721
7/4/09,513350,5200,7040,72.91903409
6/4/09,508150,4950,3870,131.3049096
5/4/09,503200,14950,5600,89.85714286
4/4/09,488250,-2750,5690,85.80843585
3/4/09,491000,5650,5900,83.22033898
2/4/09,485350,5650,4920,98.64837398
1/4/09,479700,6000,5660,84.75265018
31/3/09,473700,10050,5780,81.9550173
30/3/09,463650,950,7620,60.84645669
29/3/09,462700,6250,5760,80.32986111
28/3/09,456450,14850,4850,94.11340206
27/3/09,441600,-3300,5790,76.26943005
26/3/09,444900,5500,7390,60.202977
25/3/09,439400,5650,3780,116.2433862
24/3/09,433750,14250,5760,75.30381944
23/3/09,419500,-3200,5610,74.7771836
22/3/09,422700,6600,7320,57.74590164
21/3/09,416100,4750,3580,116.2290503
20/3/09,411350,14200,5440,75.61580882
19/3/09,397150,-4450,5220,76.08237548
18/3/09,401600,6100,7250,55.39310345
17/3/09,395500,5500,3880,101.9329897
16/3/09,390000,14900,5880,66.32653061
15/3/09,375100,-2650,5820,64.45017182
14/3/09,377750,5550,7400,51.0472973
13/3/09,372200,5800,4060,91.67487685
12/3/09,366400,13400,5670,64.62081129
11/3/09,353000,-1800,5610,62.92335116
10/3/09,354800,5400,7170,49.48396095
9/3/09,349400,5250,4020,86.91542289
8/3/09,344150,13600,5490,62.6867031
7/3/09,330550,-2350,5590,59.13237925
6/3/09,332900,5550,7190,46.30041725
5/3/09,327350,5900,3940,83.08375635
4/3/09,321450,13250,5470,58.76599634
3/3/09,308200,-2650,5400,57.07407407
2/3/09,310850,5300,7050,44.09219858
1/3/09,305550,5200,3650,83.71232877
28/2/09,300350,14150,5410,55.51756007
27/2/09,286200,-3750,5310,53.89830508
26/2/09,289950,6150,5340,54.29775281
25/2/09,283800,4800,4400,64.5
24/2/09,279000,5350,5440,51.28676471
23/2/09,273650,9450,5420,50.48892989
22/2/09,264200,1450,7360,35.89673913
21/2/09,262750,6050,5770,45.5372617
20/2/09,256700,14500,5050,50.83168317
19/2/09,242200,-2600,6000,40.36666667
18/2/09,244800,5850,7300,33.53424658
17/2/09,238950,6200,4300,55.56976744
16/2/09,232750,12550,6040,38.53476821
15/2/09,220200,-500,8160,26.98529412
14/2/09,220700,6100,6280,35.1433121
13/2/09,214600,16450,4950,43.35353535
12/2/09,198150,-3200,6360,31.15566038
11/2/09,201350,5900,7690,26.18335501
10/2/09,195450,6550,4400,44.42045455
9/2/09,188900,12750,6380,29.60815047
8/2/09,176150,0,8260,21.32566586
7/2/09,176150,6700,6440,27.35248447
6/2/09,169450,15300,5100,33.2254902
5/2/09,154150,-2550,6330,24.35229068
4/2/09,156700,6050,7460,21.00536193
3/2/09,150650,6150,4560,33.0372807
2/2/09,144500,12350,6230,23.19422151
1/2/09,132150,800,8120,16.27463054
31/1/09,131350,5800,6290,20.88235294
30/1/09,125550,15500,5040,24.91071429
29/1/09,110050,-3000,5910,18.62098139
28/1/09,113050,6100,7500,15.07333333
27/1/09,106950,5150,3840,27.8515625
26/1/09,101800,13750,6380,15.95611285
25/1/09,88050,-2800,8180,10.76405868
24/1/09,90850,9700,6790,13.37997054
23/1/09,81150,15100,4790,16.94154489
22/1/09,66050,-1800,6480,10.19290123
21/1/09,67850,3750,7420,9.144204852
20/1/09,64100,5650,3870,16.56330749
19/1/09,58450,14400,5240,11.15458015
18/1/09,44050,-2650,5570,7.908438061
17/1/09,46700,5050,7280,6.414835165
16/1/09,41650,5400,3990,10.43859649
15/1/09,36250,14200,5780,6.271626298
14/1/09,22050,-2050,5920,3.724662162
13/1/09,24100,6300,5730,4.205933682
